COD_MUN,Ano,Valor,Indicador,GeoType
350680,2016,"6,85",Consultas,Municipio
350690,2016,"3,19",Consultas,Municipio
350700,2016,"0,93",Consultas,Municipio
350710,2016,"3,15",Consultas,Municipio
350715,2016,"1,09",Consultas,Municipio
350720,2016,"6,97",Consultas,Municipio
350730,2016,"3,86",Consultas,Municipio
350740,2016,"2,22",Consultas,Municipio
350745,2016,"1,86",Consultas,Municipio
350750,2016,"1,19",Consultas,Municipio
350760,2016,"0,93",Consultas,Municipio
350770,2016,"4,39",Consultas,Municipio
350775,2016,"2,38",Consultas,Municipio
350780,2016,"1,93",Consultas,Municipio
350790,2016,"1,42",Consultas,Municipio
350800,2016,"0,54",Consultas,Municipio
350810,2016,"1,48",Consultas,Municipio
350820,2016,"2,7",Consultas,Municipio
350830,2016,"2,67",Consultas,Municipio
350840,2016,"3,01",Consultas,Municipio
350850,2016,"1,96",Consultas,Municipio
350860,2016,"0,8",Consultas,Municipio
350870,2016,"3,37",Consultas,Municipio
350880,2016,"1,28",Consultas,Municipio
350890,2016,"2,28",Consultas,Municipio
350900,2016,"0,9",Consultas,Municipio
350910,2016,"1,53",Consultas,Municipio
350920,2016,"0,95",Consultas,Municipio
350925,2016,"2,73",Consultas,Municipio
350930,2016,"1,24",Consultas,Municipio
350940,2016,"1,02",Consultas,Municipio
350945,2016,"7,21",Consultas,Municipio
350950,2016,"0,49",Consultas,Municipio
350960,2016,"0,34",Consultas,Municipio
350970,2016,"2,31",Consultas,Municipio
350980,2016,"0,67",Consultas,Municipio
350990,2016,"4,78",Consultas,Municipio
350995,2016,"0,97",Consultas,Municipio
351000,2016,"0,79",Consultas,Municipio
351010,2016,"6,39",Consultas,Municipio
351015,2016,"3,17",Consultas,Municipio
351020,2016,"1,35",Consultas,Municipio
351030,2016,"1,43",Consultas,Municipio
351040,2016,"0,79",Consultas,Municipio
351050,2016,"1,11",Consultas,Municipio
351060,2016,"0,4",Consultas,Municipio
351070,2016,"4,75",Consultas,Municipio
351080,2016,3,Consultas,Municipio
351090,2016,"8,12",Consultas,Municipio
351100,2016,"1,76",Consultas,Municipio
351110,2016,"1,48",Consultas,Municipio
351120,2016,"1,68",Consultas,Municipio
351130,2016,"5,15",Consultas,Municipio
351140,2016,"0,19",Consultas,Municipio
351150,2016,"0,82",Consultas,Municipio
351160,2016,"1,3",Consultas,Municipio
351170,2016,"1,05",Consultas,Municipio
355720,2016,"0,43",Consultas,Municipio
351190,2016,"1,45",Consultas,Municipio
351200,2016,"3,18",Consultas,Municipio
351210,2016,"4,69",Consultas,Municipio
351220,2016,"1,17",Consultas,Municipio
351230,2016,"0,86",Consultas,Municipio
351240,2016,"1,08",Consultas,Municipio
351250,2016,"4,42",Consultas,Municipio
351260,2016,"2,5",Consultas,Municipio
351270,2016,"4,28",Consultas,Municipio
351280,2016,"13,2",Consultas,Municipio
351290,2016,"5,95",Consultas,Municipio
351300,2016,"0,52",Consultas,Municipio
351310,2016,"1,12",Consultas,Municipio
351320,2016,"3,01",Consultas,Municipio
351330,2016,"4,51",Consultas,Municipio
351340,2016,"0,2",Consultas,Municipio
351350,2016,"1,71",Consultas,Municipio
351360,2016,"0,94",Consultas,Municipio
351370,2016,"2,05",Consultas,Municipio
351380,2016,"0,56",Consultas,Municipio
351385,2016,"5,19",Consultas,Municipio
351390,2016,"0,48",Consultas,Municipio
351400,2016,"1,99",Consultas,Municipio
351410,2016,"1,25",Consultas,Municipio
351420,2016,"1,72",Consultas,Municipio
351430,2016,"2,19",Consultas,Municipio
351440,2016,"1,36",Consultas,Municipio
351450,2016,"1,71",Consultas,Municipio
351460,2016,"3,67",Consultas,Municipio
351470,2016,"2,05",Consultas,Municipio
351480,2016,"1,19",Consultas,Municipio
351490,2016,"0,74",Consultas,Municipio
351492,2016,"2,13",Consultas,Municipio
351495,2016,"5,71",Consultas,Municipio
351500,2016,"0,78",Consultas,Municipio
351510,2016,"6,63",Consultas,Municipio
351512,2016,"1,38",Consultas,Municipio
351515,2016,"1,18",Consultas,Municipio
351518,2016,"1,19",Consultas,Municipio
351519,2016,"3,34",Consultas,Municipio
355730,2016,2,Consultas,Municipio
351520,2016,2,Consultas,Municipio
351530,2016,"5,87",Consultas,Municipio
351535,2016,"1,39",Consultas,Municipio
351540,2016,"0,66",Consultas,Municipio
351560,2016,"5,86",Consultas,Municipio
351550,2016,"1,43",Consultas,Municipio
351565,2016,"3,87",Consultas,Municipio
351570,2016,"0,68",Consultas,Municipio
351580,2016,"0,13",Consultas,Municipio
351590,2016,"4,4",Consultas,Municipio
351600,2016,"1,97",Consultas,Municipio
351610,2016,"4,95",Consultas,Municipio
351620,2016,"1,15",Consultas,Municipio
351630,2016,"0,54",Consultas,Municipio
351640,2016,"0,72",Consultas,Municipio
351650,2016,"4,46",Consultas,Municipio
351660,2016,"2,03",Consultas,Municipio
351670,2016,"1,19",Consultas,Municipio
351680,2016,"46,2",Consultas,Municipio
351685,2016,"4,43",Consultas,Municipio
351690,2016,"1,55",Consultas,Municipio
351700,2016,"1,86",Consultas,Municipio
351710,2016,"3,96",Consultas,Municipio
351720,2016,"1,64",Consultas,Municipio
351730,2016,"1,86",Consultas,Municipio
351740,2016,"3,74",Consultas,Municipio
351750,2016,"1,75",Consultas,Municipio
351760,2016,"0,81",Consultas,Municipio
351770,2016,"0,77",Consultas,Municipio
351780,2016,"1,22",Consultas,Municipio
351790,2016,"1,65",Consultas,Municipio
351800,2016,"2,87",Consultas,Municipio
351810,2016,"2,05",Consultas,Municipio
351820,2016,"0,93",Consultas,Municipio
351830,2016,"1,67",Consultas,Municipio
351840,2016,"0,43",Consultas,Municipio
351850,2016,"3,72",Consultas,Municipio
351860,2016,"1,01",Consultas,Municipio
351870,2016,"0,63",Consultas,Municipio
351880,2016,"0,45",Consultas,Municipio
351885,2016,"4,33",Consultas,Municipio
351890,2016,"4,79",Consultas,Municipio
351900,2016,"2,66",Consultas,Municipio
351905,2016,"1,12",Consultas,Municipio
351907,2016,"0,68",Consultas,Municipio
351910,2016,"0,62",Consultas,Municipio
351920,2016,"2,07",Consultas,Municipio
351925,2016,"0,07",Consultas,Municipio
351930,2016,"2,11",Consultas,Municipio
351940,2016,"4,74",Consultas,Municipio
351950,2016,"4,62",Consultas,Municipio
351960,2016,"0,9",Consultas,Municipio
351970,2016,"0,92",Consultas,Municipio
351980,2016,"1,85",Consultas,Municipio
351990,2016,"1,67",Consultas,Municipio
352000,2016,0,Consultas,Municipio
352010,2016,"0,76",Consultas,Municipio
352020,2016,"1,09",Consultas,Municipio
352030,2016,"0,78",Consultas,Municipio
352042,2016,"1,33",Consultas,Municipio
352044,2016,"1,87",Consultas,Municipio
352040,2016,"3,81",Consultas,Municipio
352050,2016,"0,93",Consultas,Municipio
352060,2016,"1,71",Consultas,Municipio
352070,2016,"4,7",Consultas,Municipio
352080,2016,"2,08",Consultas,Municipio
352090,2016,"1,1",Consultas,Municipio
352100,2016,"1,38",Consultas,Municipio
352110,2016,"1,69",Consultas,Municipio
352115,2016,"5,99",Consultas,Municipio
352120,2016,"2,96",Consultas,Municipio
352130,2016,"2,3",Consultas,Municipio
352140,2016,"3,02",Consultas,Municipio
352150,2016,"4,67",Consultas,Municipio
352160,2016,"1,02",Consultas,Municipio
352170,2016,"1,28",Consultas,Municipio
352180,2016,"1,2",Consultas,Municipio
352190,2016,"5,37",Consultas,Municipio
352200,2016,"2,08",Consultas,Municipio
352210,2016,"0,54",Consultas,Municipio
352215,2016,"0,82",Consultas,Municipio
352220,2016,"0,79",Consultas,Municipio
352230,2016,"0,89",Consultas,Municipio
352240,2016,"1,01",Consultas,Municipio
352250,2016,"1,57",Consultas,Municipio
352260,2016,"1,38",Consultas,Municipio
352265,2016,"4,08",Consultas,Municipio
352270,2016,"0,88",Consultas,Municipio
352280,2016,"2,76",Consultas,Municipio
352290,2016,"0,63",Consultas,Municipio
352300,2016,"2,29",Consultas,Municipio
352310,2016,"1,34",Consultas,Municipio
352320,2016,"0,36",Consultas,Municipio
352330,2016,"1,78",Consultas,Municipio
352340,2016,"0,93",Consultas,Municipio
352350,2016,"7,47",Consultas,Municipio
352360,2016,"1,76",Consultas,Municipio
352370,2016,"2,73",Consultas,Municipio
352380,2016,"2,17",Consultas,Municipio
352390,2016,"0,8",Consultas,Municipio
352400,2016,"1,02",Consultas,Municipio
352410,2016,"1,51",Consultas,Municipio
352420,2016,"1,56",Consultas,Municipio
352430,2016,"0,93",Consultas,Municipio
352440,2016,"1,29",Consultas,Municipio
352450,2016,"3,04",Consultas,Municipio
352460,2016,"1,06",Consultas,Municipio
352470,2016,"1,81",Consultas,Municipio
352480,2016,"2,42",Consultas,Municipio
352490,2016,"0,52",Consultas,Municipio
352500,2016,"0,81",Consultas,Municipio
352510,2016,"2,92",Consultas,Municipio
352520,2016,"19,36",Consultas,Municipio
352530,2016,"1,91",Consultas,Municipio
352540,2016,"3,82",Consultas,Municipio
352550,2016,"1,29",Consultas,Municipio
352560,2016,"3,3",Consultas,Municipio
352570,2016,"3,02",Consultas,Municipio
352580,2016,"3,26",Consultas,Municipio
352585,2016,"44,37",Consultas,Municipio
352590,2016,"0,84",Consultas,Municipio
352600,2016,"4,03",Consultas,Municipio
352610,2016,"0,71",Consultas,Municipio
352620,2016,"3,44",Consultas,Municipio
352630,2016,"1,06",Consultas,Municipio
352640,2016,"1,72",Consultas,Municipio
352650,2016,"1,86",Consultas,Municipio
352660,2016,"0,65",Consultas,Municipio
352670,2016,"1,01",Consultas,Municipio
352680,2016,"1,47",Consultas,Municipio
352690,2016,"1,51",Consultas,Municipio
352700,2016,"1,88",Consultas,Municipio
352710,2016,"1,24",Consultas,Municipio
352720,2016,"0,84",Consultas,Municipio
352725,2016,"5,37",Consultas,Municipio
352730,2016,"1,06",Consultas,Municipio
352740,2016,"0,48",Consultas,Municipio
352750,2016,"4,6",Consultas,Municipio
352760,2016,"6,46",Consultas,Municipio
352770,2016,"2,64",Consultas,Municipio
352780,2016,"2,12",Consultas,Municipio
352790,2016,"1,55",Consultas,Municipio
352800,2016,"1,35",Consultas,Municipio
352810,2016,"2,43",Consultas,Municipio
352820,2016,"6,96",Consultas,Municipio
352830,2016,"2,79",Consultas,Municipio
352840,2016,"0,57",Consultas,Municipio
352850,2016,"1,22",Consultas,Municipio
352860,2016,"1,8",Consultas,Municipio
352870,2016,"1,42",Consultas,Municipio
352880,2016,"1,91",Consultas,Municipio
352885,2016,"3,93",Consultas,Municipio
352890,2016,"2,21",Consultas,Municipio
352900,2016,"1,15",Consultas,Municipio
352910,2016,"6,17",Consultas,Municipio
352920,2016,"1,67",Consultas,Municipio
352930,2016,"0,95",Consultas,Municipio
352940,2016,"1,04",Consultas,Municipio
352950,2016,"3,59",Consultas,Municipio
352960,2016,"3,96",Consultas,Municipio
352965,2016,"2,31",Consultas,Municipio
352970,2016,"0,4",Consultas,Municipio
352980,2016,"0,6",Consultas,Municipio
353000,2016,"4,65",Consultas,Municipio
352990,2016,"1,15",Consultas,Municipio
353010,2016,"1,53",Consultas,Municipio
353020,2016,"3,05",Consultas,Municipio
353030,2016,"0,57",Consultas,Municipio
353040,2016,5,Consultas,Municipio
353050,2016,"1,66",Consultas,Municipio
353060,2016,"0,58",Consultas,Municipio
353070,2016,"1,14",Consultas,Municipio
353080,2016,"0,77",Consultas,Municipio
353090,2016,"4,04",Consultas,Municipio
353100,2016,"100,06",Consultas,Municipio
353110,2016,"1,33",Consultas,Municipio
353120,2016,"2,35",Consultas,Municipio
353130,2016,"2,61",Consultas,Municipio
353140,2016,"1,35",Consultas,Municipio
353150,2016,1,Consultas,Municipio
353160,2016,"2,22",Consultas,Municipio
353180,2016,"2,69",Consultas,Municipio
353170,2016,"3,4",Consultas,Municipio
353190,2016,"1,44",Consultas,Municipio
353200,2016,"1,05",Consultas,Municipio
353205,2016,"2,87",Consultas,Municipio
353215,2016,"0,19",Consultas,Municipio
353220,2016,"4,37",Consultas,Municipio
353230,2016,"2,77",Consultas,Municipio
353240,2016,"2,9",Consultas,Municipio
353250,2016,"3,03",Consultas,Municipio
353260,2016,"0,05",Consultas,Municipio
353270,2016,"1,03",Consultas,Municipio
353280,2016,"4,5",Consultas,Municipio
353282,2016,"0,53",Consultas,Municipio
353284,2016,"3,79",Consultas,Municipio
353286,2016,"6,69",Consultas,Municipio
353290,2016,"2,19",Consultas,Municipio
353300,2016,"2,79",Consultas,Municipio
353310,2016,"3,03",Consultas,Municipio
353320,2016,"3,31",Consultas,Municipio
353330,2016,"2,21",Consultas,Municipio
353340,2016,"0,63",Consultas,Municipio
353325,2016,"3,27",Consultas,Municipio
353350,2016,"1,65",Consultas,Municipio
353360,2016,"4,14",Consultas,Municipio
353370,2016,"1,65",Consultas,Municipio
353380,2016,"2,75",Consultas,Municipio
353390,2016,"1,5",Consultas,Municipio
353400,2016,"7,75",Consultas,Municipio
353410,2016,"4,2",Consultas,Municipio
353420,2016,"4,71",Consultas,Municipio
353430,2016,"1,01",Consultas,Municipio
353440,2016,"1,02",Consultas,Municipio
353450,2016,"3,81",Consultas,Municipio
353460,2016,"1,48",Consultas,Municipio
353470,2016,"0,75",Consultas,Municipio
353480,2016,"2,33",Consultas,Municipio
353475,2016,"2,72",Consultas,Municipio
353490,2016,"1,89",Consultas,Municipio
353500,2016,"6,78",Consultas,Municipio
353510,2016,"3,42",Consultas,Municipio
353520,2016,"1,76",Consultas,Municipio
353530,2016,"1,57",Consultas,Municipio
353540,2016,"3,62",Consultas,Municipio
353550,2016,"1,37",Consultas,Municipio
353560,2016,"2,36",Consultas,Municipio
353570,2016,"2,17",Consultas,Municipio
353580,2016,"2,05",Consultas,Municipio
353590,2016,"1,38",Consultas,Municipio
353600,2016,"1,48",Consultas,Municipio
353610,2016,"1,15",Consultas,Municipio
353620,2016,"0,66",Consultas,Municipio
353625,2016,"6,5",Consultas,Municipio
353630,2016,"1,73",Consultas,Municipio
353640,2016,"1,54",Consultas,Municipio
353650,2016,"1,57",Consultas,Municipio
353657,2016,"3,32",Consultas,Municipio
353660,2016,"2,23",Consultas,Municipio
353670,2016,"1,16",Consultas,Municipio
353680,2016,"4,26",Consultas,Municipio
353690,2016,"4,94",Consultas,Municipio
353700,2016,"1,36",Consultas,Municipio
353710,2016,"1,62",Consultas,Municipio
353715,2016,"1,12",Consultas,Municipio
353720,2016,"0,42",Consultas,Municipio
353730,2016,"1,77",Consultas,Municipio
353740,2016,"1,91",Consultas,Municipio
353750,2016,"0,9",Consultas,Municipio
353760,2016,"0,72",Consultas,Municipio
353770,2016,"4,1",Consultas,Municipio
353780,2016,7,Consultas,Municipio
353790,2016,"0,34",Consultas,Municipio
353800,2016,"1,07",Consultas,Municipio
353810,2016,"2,69",Consultas,Municipio
353820,2016,"0,76",Consultas,Municipio
353830,2016,2,Consultas,Municipio
353850,2016,"29,57",Consultas,Municipio
353860,2016,"0,92",Consultas,Municipio
353870,2016,"1,23",Consultas,Municipio
353880,2016,"0,98",Consultas,Municipio
353890,2016,"0,77",Consultas,Municipio
353900,2016,"3,68",Consultas,Municipio
353910,2016,"0,6",Consultas,Municipio
353920,2016,"1,2",Consultas,Municipio
353930,2016,"1,44",Consultas,Municipio
353940,2016,"4,27",Consultas,Municipio
353950,2016,"1,15",Consultas,Municipio
353960,2016,"3,64",Consultas,Municipio
353970,2016,"2,86",Consultas,Municipio
353980,2016,"0,96",Consultas,Municipio
353990,2016,"2,63",Consultas,Municipio
354000,2016,"1,87",Consultas,Municipio
354010,2016,"3,73",Consultas,Municipio
354020,2016,"1,54",Consultas,Municipio
354025,2016,"2,82",Consultas,Municipio
354030,2016,"4,09",Consultas,Municipio
354040,2016,"0,31",Consultas,Municipio
354050,2016,"2,25",Consultas,Municipio
354060,2016,"1,78",Consultas,Municipio
354070,2016,"1,17",Consultas,Municipio
354075,2016,"3,44",Consultas,Municipio
354080,2016,"1,7",Consultas,Municipio
354085,2016,"2,91",Consultas,Municipio
354090,2016,"0,44",Consultas,Municipio
354100,2016,"0,78",Consultas,Municipio
354105,2016,"1,35",Consultas,Municipio
354110,2016,"1,19",Consultas,Municipio
354120,2016,"1,01",Consultas,Municipio
354130,2016,"0,78",Consultas,Municipio
354140,2016,"1,48",Consultas,Municipio
354150,2016,"1,64",Consultas,Municipio
354160,2016,"1,64",Consultas,Municipio
354165,2016,"2,67",Consultas,Municipio
354170,2016,2,Consultas,Municipio
354180,2016,"1,64",Consultas,Municipio
354190,2016,"0,98",Consultas,Municipio
354200,2016,"6,29",Consultas,Municipio
354210,2016,"2,61",Consultas,Municipio
354220,2016,"2,14",Consultas,Municipio
354230,2016,"4,79",Consultas,Municipio
354240,2016,"2,05",Consultas,Municipio
354250,2016,"1,72",Consultas,Municipio
354260,2016,"0,8",Consultas,Municipio
354270,2016,"1,37",Consultas,Municipio
354280,2016,"3,3",Consultas,Municipio
354290,2016,"3,88",Consultas,Municipio
354300,2016,"1,25",Consultas,Municipio
354310,2016,"5,48",Consultas,Municipio
354320,2016,"3,62",Consultas,Municipio
354323,2016,"3,08",Consultas,Municipio
354325,2016,"0,21",Consultas,Municipio
354330,2016,"0,94",Consultas,Municipio
354340,2016,"0,8",Consultas,Municipio
354360,2016,"4,54",Consultas,Municipio
354370,2016,"3,7",Consultas,Municipio
354380,2016,"2,77",Consultas,Municipio
354390,2016,"0,56",Consultas,Municipio
354400,2016,"0,35",Consultas,Municipio
354410,2016,"1,76",Consultas,Municipio
354420,2016,"2,64",Consultas,Municipio
354350,2016,"0,92",Consultas,Municipio
354425,2016,"1,32",Consultas,Municipio
354430,2016,"5,26",Consultas,Municipio
354440,2016,"2,74",Consultas,Municipio
354450,2016,"2,8",Consultas,Municipio
354460,2016,"4,53",Consultas,Municipio
354470,2016,"2,24",Consultas,Municipio
354480,2016,"4,88",Consultas,Municipio
354490,2016,"1,57",Consultas,Municipio
354500,2016,"0,89",Consultas,Municipio
354510,2016,"1,66",Consultas,Municipio
354515,2016,"3,49",Consultas,Municipio
354520,2016,"1,24",Consultas,Municipio
354530,2016,"0,35",Consultas,Municipio
354540,2016,"1,13",Consultas,Municipio
354550,2016,"2,84",Consultas,Municipio
354560,2016,"2,12",Consultas,Municipio
354570,2016,"4,31",Consultas,Municipio
354580,2016,"0,62",Consultas,Municipio
354600,2016,"0,05",Consultas,Municipio
354610,2016,"4,73",Consultas,Municipio
354620,2016,"2,94",Consultas,Municipio
354625,2016,"5,32",Consultas,Municipio
354630,2016,"1,4",Consultas,Municipio
354640,2016,"1,45",Consultas,Municipio
354650,2016,"1,7",Consultas,Municipio
354660,2016,"1,59",Consultas,Municipio
354670,2016,"2,96",Consultas,Municipio
354680,2016,"0,96",Consultas,Municipio
354690,2016,"1,13",Consultas,Municipio
354700,2016,"1,9",Consultas,Municipio
354710,2016,"1,29",Consultas,Municipio
354740,2016,"4,89",Consultas,Municipio
354750,2016,"0,85",Consultas,Municipio
354760,2016,"2,22",Consultas,Municipio
354765,2016,"5,27",Consultas,Municipio
354720,2016,"3,04",Consultas,Municipio
354730,2016,"1,29",Consultas,Municipio
354770,2016,"1,14",Consultas,Municipio
354780,2016,"0,68",Consultas,Municipio
354790,2016,"2,08",Consultas,Municipio
354800,2016,"0,45",Consultas,Municipio
354805,2016,"5,41",Consultas,Municipio
354810,2016,"4,25",Consultas,Municipio
354820,2016,"1,62",Consultas,Municipio
354830,2016,"2,7",Consultas,Municipio
354840,2016,"0,28",Consultas,Municipio
354850,2016,"0,7",Consultas,Municipio
354860,2016,"0,46",Consultas,Municipio
354870,2016,"0,59",Consultas,Municipio
354880,2016,"1,03",Consultas,Municipio
354890,2016,"0,4",Consultas,Municipio
354900,2016,"3,23",Consultas,Municipio
354910,2016,"1,46",Consultas,Municipio
354920,2016,"2,53",Consultas,Municipio
354925,2016,"4,21",Consultas,Municipio
354930,2016,"3,73",Consultas,Municipio
354940,2016,"1,83",Consultas,Municipio
354950,2016,"4,62",Consultas,Municipio
354960,2016,"3,49",Consultas,Municipio
354970,2016,"1,35",Consultas,Municipio
354980,2016,"1,14",Consultas,Municipio
354990,2016,"0,62",Consultas,Municipio
354995,2016,"4,33",Consultas,Municipio
355000,2016,"0,79",Consultas,Municipio
355010,2016,"0,9",Consultas,Municipio
355020,2016,"0,98",Consultas,Municipio
355030,2016,"1,25",Consultas,Municipio
355040,2016,"0,76",Consultas,Municipio
355050,2016,"3,78",Consultas,Municipio
355060,2016,"0,69",Consultas,Municipio
355070,2016,"0,74",Consultas,Municipio
355080,2016,"2,3",Consultas,Municipio
355090,2016,"3,61",Consultas,Municipio
355100,2016,"0,67",Consultas,Municipio
355110,2016,"3,27",Consultas,Municipio
355120,2016,"2,19",Consultas,Municipio
355130,2016,"63,47",Consultas,Municipio
355140,2016,"3,7",Consultas,Municipio
355160,2016,"2,54",Consultas,Municipio
355150,2016,"0,52",Consultas,Municipio
355170,2016,"1,5",Consultas,Municipio
355180,2016,"3,25",Consultas,Municipio
355190,2016,"1,06",Consultas,Municipio
355200,2016,"1,12",Consultas,Municipio
355210,2016,"0,98",Consultas,Municipio
355220,2016,"0,76",Consultas,Municipio
355230,2016,"3,19",Consultas,Municipio
355240,2016,"0,48",Consultas,Municipio
355255,2016,"3,63",Consultas,Municipio
355250,2016,"0,72",Consultas,Municipio
355260,2016,"2,16",Consultas,Municipio
355270,2016,"1,41",Consultas,Municipio
355280,2016,"0,57",Consultas,Municipio
355290,2016,"3,6",Consultas,Municipio
355300,2016,"1,7",Consultas,Municipio
355310,2016,"2,78",Consultas,Municipio
355320,2016,"3,02",Consultas,Municipio
355330,2016,"6,9",Consultas,Municipio
355340,2016,"2,05",Consultas,Municipio
355350,2016,"1,54",Consultas,Municipio
355360,2016,"1,89",Consultas,Municipio
355365,2016,"3,09",Consultas,Municipio
355370,2016,"0,67",Consultas,Municipio
355380,2016,"1,59",Consultas,Municipio
355385,2016,"1,48",Consultas,Municipio
355390,2016,"2,8",Consultas,Municipio
355395,2016,"3,03",Consultas,Municipio
355400,2016,"1,28",Consultas,Municipio
355410,2016,"0,96",Consultas,Municipio
355420,2016,"1,51",Consultas,Municipio
355430,2016,"2,02",Consultas,Municipio
355440,2016,"2,12",Consultas,Municipio
355450,2016,"0,55",Consultas,Municipio
355460,2016,"1,78",Consultas,Municipio
355465,2016,"0,14",Consultas,Municipio
355470,2016,"1,78",Consultas,Municipio
355475,2016,"0,81",Consultas,Municipio
355480,2016,"3,22",Consultas,Municipio
355490,2016,7,Consultas,Municipio
355495,2016,"1,09",Consultas,Municipio
355500,2016,"1,16",Consultas,Municipio
355510,2016,"3,5",Consultas,Municipio
355520,2016,"6,4",Consultas,Municipio
355530,2016,"4,36",Consultas,Municipio
355535,2016,"2,24",Consultas,Municipio
355540,2016,"0,31",Consultas,Municipio
355550,2016,"2,87",Consultas,Municipio
355560,2016,"5,2",Consultas,Municipio
355570,2016,"5,09",Consultas,Municipio
355580,2016,"2,98",Consultas,Municipio
355590,2016,"2,13",Consultas,Municipio
355600,2016,"3,35",Consultas,Municipio
355610,2016,"3,03",Consultas,Municipio
355620,2016,"0,63",Consultas,Municipio
355630,2016,"1,08",Consultas,Municipio
355635,2016,"3,29",Consultas,Municipio
355640,2016,"2,09",Consultas,Municipio
355645,2016,"1,03",Consultas,Municipio
355650,2016,"1,2",Consultas,Municipio
355660,2016,"1,63",Consultas,Municipio
355670,2016,"0,84",Consultas,Municipio
355680,2016,"1,51",Consultas,Municipio
355690,2016,"2,55",Consultas,Municipio
355695,2016,"5,79",Consultas,Municipio
355700,2016,"1,36",Consultas,Municipio
355710,2016,"1,84",Consultas,Municipio
355715,2016,"4,99",Consultas,Municipio
